user_id,isbn,rating
105028,0060987561,9
105028,0887308589,8
105028,0140621164,8
105028,0140620222,7
105028,0399501487,9
105028,0446606812,6
105028,0446601241,7
105028,0671020668,7
105028,0671690566,8
105028,0140295569,8
105028,0446365386,9
105028,0374100128,8
105028,0671743902,8
105028,0804115613,9
105028,0312924585,8
105028,0671872648,8
105028,0451170113,8
105028,0440213525,8
105028,0451168089,8
105028,0061054895,7
105028,0441003257,8
105028,0450588866,7
105028,0836221311,8
105028,0671876015,7
105028,0425152251,8
105028,0449006883,7
105028,0451168615,8
105028,014025448X,1
105028,0380789019,1
105028,0440223601,7
105028,0451169514,8
105028,0451201906,6
105028,0440224675,8
105028,0515121746,8
105028,0671872702,8
105028,0345413377,1
105028,0140282033,8
105028,0345378490,7
105028,0099993805,7
105028,0671550748,8
105028,0671736833,8
105028,0446607827,8
105028,0451195671,8
105028,0140620427,7
105028,0446363251,7
105028,0140077022,8
105028,0451170385,8
105028,0440224764,7
105028,0446602612,8
105028,0440211727,8
105028,0380793326,7
105028,0375701850,10
105028,0140622144,8
105028,0812550390,8
105028,0140621539,7
105028,0671004107,9
105028,0385334303,9
105028,0439064872,8
105028,0425097269,7
105028,014062239X,9
105028,0345370775,8
105028,0425160815,7
105028,0451188462,7
105028,0671550551,8
105028,0345409469,10
105028,0060929979,8
105028,0345351525,8
105028,0671690590,8
105054,0440211727,1
105054,0316284955,1
105054,0553258648,1
105054,0671723650,1
105054,0446364495,1
105054,0312915799,1
105054,1878424319,1
105054,0451159098,1
105054,0804106304,1
105054,0671016784,1
105054,0316601950,1
105054,0345354931,1
105054,0345391055,8
105054,0886878470,5
105054,0590353403,10
105054,0064471195,7
105054,0451167317,7
105054,0064471063,7
105054,0440226430,8
105054,0440206154,7
105054,0671739441,8
105054,0064471098,7
105054,0553262645,6
105054,006447108X,7
105054,0064471071,7
105054,0439064864,10
105054,0880381736,10
105054,0440993717,8
105054,0440224594,5
105054,0553286390,10
105054,044990668X,3
105054,0064471055,7
105054,0064471047,7
105054,0394498216,7
105054,0671027573,10
105054,0671024248,7
105054,0812548051,10
105058,0440220793,1
105058,0440225299,1
105058,0345402871,1
105058,0345402308,1
105058,0671024094,5
105058,0441005241,8
105058,0765300265,8
105058,0345383249,8
105058,0451191145,8
105058,0553560204,6
105058,0679444815,8
105058,0446609404,8
105058,0156002108,10
105058,0553265741,5
105058,0743436210,7
105058,0385265700,8
105058,0345370775,7
105058,0517122707,9
105058,0375707972,7
105058,0316693294,8
105058,0385311400,9
105058,0553577123,8
105098,3596126894,5
105100,1857987489,8
105100,1860461670,9
105100,0140304770,7
105100,034910171X,5
105100,0349101787,7
105101,0345423291,8
105101,0385729332,5
105101,067087311X,9
105101,0316789089,8
105108,0446353957,1
105108,0486264785,1
105108,052594544X,1
105108,0451524063,1
105108,0316781142,1
105108,0671010220,1
105108,0671774670,1
105108,0140042598,10
105108,0028604199,10
105108,002542730X,10
105108,0609803875,10
105108,0679745203,8
105108,1561380156,10
105108,0394820371,10
105108,0060909005,10
105114,0743203631,1
105114,0375505652,5
105114,0312147015,9
105115,0312185863,1
105115,0805059555,9
105115,0805019375,9
105115,0609600788,8
105115,0312265840,9
105115,0805019359,1
105115,1580620477,10
105115,0684853523,10
105115,0553107240,9
105115,0399147195,9
105124,0060007788,1
105124,0440234743,6
105124,0449219410,8
105124,020135473X,5
105124,0440211727,8
105128,0441008461,1
105128,0590673203,1
105128,0590483544,1
105128,0590483498,9
105128,0590566466,10
105128,0590494465,9
105128,0590568973,10
105128,0590453696,7
105137,0425177351,1
105160,0140067477,1
105160,0451203933,10
105160,0802130348,10
105160,0385418485,6
105160,0375702709,8
105175,3499133709,5
105187,0451200519,1
105187,1853260002,1
105187,2290309494,1
105187,2070406733,8
105187,2253030023,10
105187,2253076384,5
105187,2253012351,5
105187,2070381161,5
105214,0671789422,7
105214,0316569321,1
105214,0553375407,10
105214,0440405483,1
105214,0452264464,10
105214,0375703861,1
105214,0618059458,9
105214,0684853515,10
105214,0440498058,9
105214,0425146812,9
105214,0060175400,9
105214,0375702695,10
105214,0316899984,9
105214,0345444884,10
105214,0312278306,5
105214,0345334531,9
105214,067944999X,6
105214,0743224574,8
105214,0440224675,1
105214,0452281091,7
105214,0679879242,8
105214,0375703764,7
105214,0812521269,5
105214,0871137542,3
105214,0786864087,8
105214,0312119313,4
105214,0812521277,5
105214,0679731725,7
105214,0375504397,7
105214,1573220221,10
105214,0385420161,3
105214,0446391301,8
105214,0060987529,6
105214,006105366X,9
105214,0440487617,9
105214,074341005X,8
105214,0812521374,9
105214,0684867621,8
105221,0439136350,10
105221,0440418321,8
105221,0064408639,10
105221,0064407683,10
105221,0345345061,9
105221,0345339738,10
105221,0439139597,10
105221,0312253737,10
105221,0345339681,10
105221,0064408647,10
105221,0440998050,8
105221,0064407667,10
105221,0064408663,10
105221,0345339711,10
105221,0064407691,10
105221,0345339703,10
105221,0345325818,10
105221,044041833X,10
105221,0439064864,10
105221,0064407675,10
105221,0064408655,10
105221,0590353403,10
105262,0671019074,9
105262,0140174397,7
105262,0451450523,1
105262,059043389X,4
105262,0345426061,6
105262,0451522273,9
105262,0671789422,8
105262,067172701X,8
105263,0345354621,1
105263,059035342X,10
105295,342333052X,9
105295,0446604275,8
105298,0553241478,1
105298,0836221362,8
105313,0385319401,9
105313,0385323638,7
105313,0671693816,7
105317,0440222656,1
105317,0446603651,1
105317,0590428322,1
105317,037540256X,1
105317,0060987561,9
105317,0142000205,8
105317,0590428330,7
105317,0064408663,9
105317,0316601950,8
105335,0446358592,1
105335,0553576801,6
105335,0446358576,8
105335,0679442790,7
105335,0553379267,8
105360,0449215482,1
105360,0553560271,10
105374,0140098798,1
105374,0671567713,1
105374,0312150601,1
105374,0345441184,1
105374,0684865114,1
105374,0440131480,1
105374,0140152741,10
105374,0933944047,8
105374,0312243359,9
105374,0553296981,10
105374,0140186425,6
105374,0060923245,5
105374,0060916508,10
105374,068482499X,8
105374,0020264763,10
105374,0671019074,10
105374,0679721037,8
105374,1558743669,6
105374,0330330276,8
105374,0671473697,7
105374,0140433627,8
105374,0452281768,9
105374,0525945253,9
105374,0679775439,9
105374,0671003755,6
105374,0345323750,8
105374,0064471047,7
105374,0345433017,9
105374,0062507249,7
105374,0553274503,8
105374,0062502174,10
105381,0385492081,1
105381,0553271636,1
105381,0451452739,7
105381,0887307876,7
105381,0932194869,4
105475,0802138489,1
105475,0811831310,1
105475,0060988096,10
105475,0684833395,10
105476,0385199570,1
105476,0060932139,1
105476,0425097250,1
105476,0345357116,7
105476,0804115486,8
105476,0449227421,4
105476,8445071769,9
105476,0451527046,6
105476,0156007754,10
105476,8445071777,9
105476,0751503894,9
105476,042515999X,10
105476,8445071416,8
105476,0618002227,9
105476,0451177010,8
105476,0345402871,6
105476,844507119X,9
105503,0440214041,1
105503,0441006353,9
105517,0345370775,1
105517,0312966555,1
105517,0345413865,1
105517,0375706771,1
105517,0385491093,1
105517,0786884207,1
105517,0553294385,1
105517,0671039741,1
105517,0451527097,1
105517,0451141083,1
105517,0345424719,7
105517,0316107387,6
105517,1558744029,7
105517,1558745718,8
105517,0064402754,8
105517,0440214041,5
105517,0439064872,8
105517,0140131604,7
105517,0449207595,7
105517,1573920452,8
105517,0399134883,8
105517,0316284955,7
105517,0804111146,6
105517,0345361792,10
105517,0345391802,6
105517,1558743790,7
105517,1558742913,7
105517,0140055770,5
105517,0451524764,7
105517,1558532765,7
105517,0609806564,6
105517,0684848783,7
105517,0385491069,8
105517,0449215296,8
105517,034536743X,8
105517,0449208397,6
105517,0440204321,5
105517,1558745629,7
105517,0446608815,2
105517,0394558235,8
105517,0451170385,6
105517,080411918X,9
105517,0684842319,8
105517,0394587863,4
105517,0671743058,8
105517,0312963009,6
105517,0385074077,7
105517,0517189682,7
105517,0385324057,9
105517,1552093115,5
105517,0836218523,8
105517,0836218833,9
105517,0836218663,9
105517,0440498058,7
105517,0451172272,8
105517,0804111154,7
105517,0440108268,3
105517,0517799529,7
105517,1558747109,9
105517,1576751511,9
105517,0140053204,2
105517,0440206588,6
105517,0345367421,8
105517,0671793446,9
105517,0451167317,5
105517,1558745432,7
105517,0553572997,4
105517,0140131612,8
105517,0385484518,10
105517,0393968200,7
105517,0553274503,10
105517,1558532161,7
105517,1558744592,7
105517,0671741829,5
105517,0316107018,8
105517,0140094385,8
105517,1878424319,2
105517,1558533311,7
105517,0517595745,9
105517,0684854422,10
105517,0440221099,8
105517,1558743316,7
105517,0374525188,6
105517,0689710682,8
105517,0836204158,7
105517,0140039589,8
105517,0380002930,8
105517,0140131566,7
105517,0887307884,5
105517,0399145672,6
105517,0517595338,3
105517,0833510266,9
105517,0517556278,9
105517,0394561619,2
105517,0836220498,8
105517,0449907597,7
105517,1558531025,6
105517,0380709554,8
105517,092007944X,7
105517,185326895X,7
105517,0804111898,6
105517,0688149790,7
105517,0140069631,4
105517,1558531564,7
105517,0553575953,5
105517,0671687948,9
105517,0060919884,8
105517,034536998X,3
105517,0671867113,6
105517,0553213148,6
105517,0140233725,7
105517,0380715929,7
105517,0671693816,5
105517,0345423879,7
105517,0060915153,5
105517,089480829X,5
105517,0385479565,6
105517,0553573136,8
105517,0688171877,9
105517,0679729577,6
105517,0517595753,8
105517,0684830426,4
105517,0836218256,9
105517,1558749217,7
105517,0836220889,9
105517,0671727796,9
105517,0553287893,7
105517,0836218981,10
105517,0345367413,7
105517,0836204387,9
105517,0679723161,9
105517,0451522192,6
105517,0345391055,8
105517,0060263857,8
105517,0786889020,5
105517,0451160916,7
105517,1558744150,7
105534,038549081X,1
105534,0671875965,7
105536,0064472272,9
105536,0804106304,8
105536,0380015390,6
105536,0380732238,7
105536,0446310786,9
105536,0553213695,9
105536,0060987464,8
105536,0440972922,6
105536,0553274503,10
105536,0060932139,10
105536,0140266909,7
105536,0064472531,9
105536,0060929871,8
105536,0312194560,6
105536,0446608955,7
105536,0060975547,7
105536,0439101344,1
105536,0679721886,8
105572,1566091594,1
105572,0609600761,1
105572,0553208845,8
105572,0060931418,8
105572,0385312660,7
105572,0394755111,8
105572,0449000265,9
105576,0060175400,9
105576,0684801523,7
105576,0451161343,1
105576,039571091X,9
105576,0062501860,7
105576,0060173289,7
105596,0553210165,1
105596,0553575384,8
105596,0449007049,5
105596,0553578375,5
105596,0312953615,7
105596,0553295608,10
105596,0440207452,5
105599,0375727345,1
105627,0446519138,1
105627,0345298349,1
105627,0345402871,1
105627,0345417186,1
105627,0743224574,1
105627,0446603716,1
105627,0805059555,7
105627,0449223612,7
105627,1853260002,10
105627,0330332775,9
105627,0670820555,8
105627,2070360024,9
105627,0553213695,9
105627,0449212602,7
105649,0812217268,5
105649,0515114693,9
105677,0553573616,1
105677,3453160924,4
105677,3570003043,8
105745,0440235596,1
105745,8478884955,7
105769,0440108268,1
105769,0671041789,8
105769,0425158640,10
105769,0345415000,8
105769,0449224791,7
105769,0451160452,8
105795,1853260177,10
105795,0571105580,10
105813,0590494503,4
105813,0590629816,4
105851,0452262933,1
105869,0452281725,1
105869,043915426X,1
105869,0590406205,5
105869,0590568833,5
105869,0439064872,10
105871,0445408510,1
105871,0440210690,8
105871,0440213320,8
105881,0451524209,1
105881,0439064872,6
105881,0312088485,5
105881,0140065504,7
105904,0821772244,1
105904,0804108293,1
105904,0451181964,1
105904,0671769200,8
105904,0451184963,8
105904,0451184327,7
105904,0061099686,6
105937,0446604801,1
105937,0141002050,1
105937,0452282152,1
105937,0316690619,1
105937,0553279556,1
105937,157322068X,1
105937,0395859972,1
105937,0451525221,1
105937,0553279912,8
105937,0385486804,9
105937,0553211404,9
105937,0446605484,8
105937,1555834507,8
105937,0375725784,7
105937,2234054036,9
105937,0553211668,9
105937,039595617X,7
105937,0385314698,8
105937,0812543904,9
105937,0836218426,10
105937,0553280368,8
105937,044900371X,8
105937,0060922532,9
105937,0312195516,9
105937,0679767398,9
105937,1556706804,9
105937,0316693235,8
105937,0836251822,10
105937,0836217012,10
105937,0553280341,9
105937,0836217403,10
105937,0345384202,7
105937,0836221192,10
105956,0553277472,9
105956,0345413350,1
105956,0062735233,8
105956,0859696707,5
105968,0553285947,5
105968,1551666189,5
105968,0821768433,5
105968,0553583867,1
105968,055358068X,5
105968,0553571907,1
105968,0380805707,5
105968,0380812010,1
105974,0812522133,5
105974,0451451805,8
105974,0451451155,1
105974,0385418493,8
105979,006091307X,1
105979,0670892084,1
105979,0440207770,1
105979,0842329129,1
105979,0679778438,1
105979,0375401156,1
105979,0316809063,1
105979,0679759336,1
105979,0553348973,1
105979,0553260944,1
105979,0671741195,1
105979,0590425919,1
105979,0553278002,1
105979,0452280621,1
105979,0440224594,1
105979,0440228476,1
105979,002026478X,1
105979,0061096237,1
105979,0553279378,1
105979,0440224675,1
105979,0312924585,1
105979,0312150601,1
105979,0671679430,1
105979,0425167313,5
105979,0804105278,7
105979,0446670111,6
105979,0802130348,7
105979,0060915544,7
105979,0375703055,8
105979,0060248025,5
105979,0738201669,8
105979,0446673544,4
105979,0395875145,7
105979,042516876X,6
105979,088001654X,10
105979,0380730774,8
105979,068484611X,10
105979,0449219364,5
105979,0385492081,8
105979,0440214041,5
105979,0141000198,7
105979,0316601950,8
105979,0385265700,9
105979,0452274427,10
105979,0786868619,8
105979,0345361792,8
105979,0060930535,9
105979,0553274295,10
105979,0140328696,7
105979,0061097314,7
105979,0805063889,9
105979,0486295834,5
105979,0385484518,10
105979,0060976926,9
105979,0345380371,4
105979,0375504613,8
105979,0440221471,5
105979,0345417976,8
105979,0374100128,6
105979,0440213525,6
105979,038072975X,7
105979,0452268060,8
105979,0679435204,8
105979,0385333307,7
105979,0375500510,7
105979,0140272011,10
105979,0316789089,8
105979,1565122763,9
105979,0679442405,8
105979,0684872730,9
105979,0679731725,7
105979,0385492162,5
105979,0060976845,8
105979,0767900383,6
105979,0934211477,8
105979,0446310786,10
105979,0425168468,5
105979,080410946X,7
105979,1880656124,5
105979,0385260156,7
105979,0140293248,7
105979,0440234743,5
105979,0679734775,8
105979,0446603651,4
105979,0553260111,7
105979,0486264653,8
105979,034543739X,6
105979,0425176487,9
105979,1565121570,8
105979,0671003755,6
105979,0671534645,8
105979,0374129983,6
105979,039914563X,6
105979,0446672211,4
105979,0486290387,7
105979,0060917016,8
105987,0060928336,8
105987,0345409043,8
105987,0375504397,6
105987,0743407067,1
105987,0684872153,10
106007,0486287734,1
106007,0380791994,1
106007,0312282990,1
106007,0156001314,1
106007,0553213466,1
106007,0679751343,1
106007,0380014033,1
106007,0807083054,1
106007,0451451538,1
106007,0671027360,1
106007,0345434870,1
106007,0451458265,1
106007,0061056219,1
106007,0393043762,1
106007,0441004385,1
106007,0061098027,8
106007,0553573268,8
106007,014045022X,9
106007,0061012513,8
106007,0671744062,8
106007,0440108268,10
106007,0345348036,10
106007,0671024248,7
106007,0553575538,7
106007,0441644511,9
106007,0449206440,10
106007,0553573985,9
106007,0451451805,8
106007,0451526295,8
106007,0486268756,9
106007,0515128546,7
106007,1853260282,7
106007,0451451155,10
106007,0802135196,7
106007,0804105820,10
106007,0440484839,8
106007,0553213776,7
106007,0553282476,9
106007,0486266842,8
106007,0446605409,7
106007,0440435749,8
106007,0446604666,9
106007,0486264785,10
106007,044100069X,10
106007,0670867756,9
106007,0553560980,8
106007,0812550749,9
106007,0380778726,10
106007,0060976845,8
106007,0446602450,6
106007,0812516214,8
106007,0486415910,8
106007,0553576925,7
106007,0451450965,8
106007,0441068804,10
106007,0451454146,10
106007,0446607711,6
106007,0671656155,7
106007,0812544501,8
106007,0441328091,10
106007,0380791978,9
106007,0140434674,9
106007,055357695X,7
106007,0812502973,7
106007,0451160525,10
106007,0374525641,9
106007,0345357116,8
106007,0671003755,7
106007,0380973650,9
106007,0312890222,9
106007,0060921056,9
106007,0486270718,9
106007,0486404315,8
106007,0679735909,10
106007,0345417623,9
106007,0553280643,10
106007,0440206154,7
106007,0440422256,8
106007,0061012491,8
106007,0380786222,10
106007,0380786230,10
106007,0345351878,9
106007,0451454243,7
106007,0486287440,10
106007,0345379330,8
106007,015696158X,8
106007,0345325818,8
106007,0553269224,8
106007,0316182540,8
106007,0380791986,8
106018,0671011367,1
106018,0875962572,6
106018,1573227358,6
106018,0767900553,9
106028,0553294385,1
106059,0515128546,1
106059,0451408888,1
106059,0425181464,10
106059,0451409256,1
106059,0425178765,5
106059,0425121631,1
106078,0375705198,1
106078,0440228654,1
106078,0671021001,10
106078,0140179836,3
106078,1573225126,9
106078,002542730X,10
106086,0553563092,1
106086,0590414291,5
106114,0345391802,1
106114,0375700757,7
106114,0060976845,7
106114,0345438329,8
106114,014028009X,10
106114,0345313860,7
106114,0385480016,5
106128,0373290640,1
106128,0449214931,1
106128,0671620991,10
106128,044020271X,10
106128,0385313012,10
106128,0671553011,10
106131,039458872X,1
106131,0312955006,1
106131,0316779490,10
106131,0609804138,10
106131,0374521956,10
106173,3492228224,1
106173,3453149874,10
106179,0140622179,1
106179,0486290492,7
106179,8401422663,8
106179,8472236552,7
106198,0440150167,1
106198,0345353625,8
106198,0449134482,8
106198,044023719X,7
106198,1556613628,8
106208,0440235596,9
106208,0380710846,1
106208,0380018179,10
106208,0553211277,5
106208,0440223202,9
106208,0671776096,10
106208,0553212621,7
106208,0446606812,10
106208,0375753206,9
106208,0451525264,10
106208,0451526562,1
106208,0060977493,8
106208,0446605239,10
106225,0446608890,1
106225,0380506092,1
106225,0446365386,1
106225,0345387651,1
106225,0449212602,1
106225,0451457994,1
106225,0060926317,1
106225,0345335465,1
106225,0140293248,1
106225,0451155068,1
106225,0061094471,1
106225,0439064872,1
106225,0070212570,1
106225,0380730367,1
106225,0425104354,1
106225,0345361792,1
106225,014043187X,1
106225,0060920114,1
106225,0312244266,6
106225,014029628X,9
106225,0375506039,7
106225,0684853949,7
106225,0061098361,5
106225,0061097101,8
106225,0316969443,7
106225,0553210793,8
106225,0452282152,10
106225,1558599177,6
106225,0064403319,9
106225,0836213319,10
106225,0345316770,5
106225,0380817683,8
106225,0345387007,7
106225,0440220602,8
106225,0553291955,8
106225,0156008661,8
106225,0425154092,8
106225,0811808173,7
106225,1573221937,5
106225,0553560247,7
106225,0671868640,8
106225,0684824892,8
106225,0786866586,5
106225,0440236673,6
106225,0373263937,4
106225,0679441220,7
106225,0440162645,5
106225,0451160916,8
106225,0440221420,10
106225,0380718839,8
106225,0449005577,6
106225,0385484518,9
106225,0451166892,10
106225,0684872153,9
106225,0446526479,7
106225,0425173755,9
106225,0449221148,8
106225,0380792885,7
106225,0836220498,8
106225,0345318854,7
106225,0345317580,7
106225,0316284955,8
106225,0446603422,7
106230,155874262X,1
106230,0440221471,1
106230,0440236673,9
106230,0440234743,9
106230,0440224764,9
106280,0684850273,1
106280,0553375407,1
106280,0441569595,1
106280,0684848783,1
106280,006097673X,10
106280,014039012X,10
106280,0345313860,3
106280,0345337662,3
106280,0440328810,5
106280,0440330076,10
106280,0441810764,8
106280,0060809779,10
106280,0807070920,5
106280,0060916508,10
106280,0060812508,10
106280,1573220221,10
106280,0060916516,10
106280,0316601950,7
106280,0525945121,10
106280,0553268465,5
106280,0452266386,5
106294,0671535056,1
106294,0451183665,1
106294,0060995149,1
106294,0449225151,1
106294,0451406346,1
106294,0786889179,7
106294,0446364193,8
106294,0515127485,7
106294,0767902521,8
106294,0449219410,7
106294,0684847957,8
106294,014023313X,9
106294,1860492592,9
106294,0440235448,7
106294,0743411323,6
106294,0553568701,5
106294,0446606189,8
106294,0515121495,6
106302,0826308791,1
106302,0380721643,7
106302,0445403470,9
106302,0684195488,9
106331,0812521501,1
106331,0060927569,1
106331,0812507452,1
106331,0312203241,1
106331,0553565915,1
106331,0684852217,1
106331,0060922532,8
106331,0060926317,8
106331,0812507436,7
106331,0020198906,5
106331,0060987529,8
106331,0312262191,8
106331,0312244266,6
106331,0140254749,8
106331,0060975547,5
106331,0316782505,5
106331,0812515595,7
106331,0812515609,9
106331,0060921145,9
106331,0679771476,7
106331,0812521331,7
106356,0671620991,1
106356,0380818191,10
106369,0449221490,9
106369,0553284789,9
106369,0553279556,9
106369,0449219364,9
106369,0449221504,9
106369,0449221482,9
106369,0449219461,9
106369,0553280341,9
106369,0553279912,8
106369,0553280368,9
106369,0449221512,9
106369,0553271636,9
106369,0066621054,8
106388,0380786699,1
106388,0440220602,1
106388,0061013315,1
106388,0842342702,7
106388,014028009X,10
106388,0679744479,4
106388,0671693816,5
106388,0440226430,6
106397,034536676X,1
106397,0316779423,3
106406,0385335121,1
106406,096463161X,1
106406,0964631636,1
106406,0451162919,1
106406,0060915544,7
106406,0688177751,7
106406,0515090395,7
106406,0800756940,5
106406,0061083445,5
106406,0553272500,6
106406,0446525537,7
106406,0061083089,7
106406,0515099511,8
106417,0446363669,1
106417,0446672211,1
106417,0451192028,7
106417,0515118559,10
106417,0895297272,9
106417,0553579851,9
106434,0836204387,8
106434,0316789992,1
106437,0446603929,1
106437,0060959037,8
106503,0671578286,1
106503,0553111248,10
106514,0802130798,1
106514,0385312113,1
106514,014044100X,8
106514,0374515360,8
106534,0140274154,1
106534,3518367749,9
106534,3404139178,6
106534,3257229534,7
106538,034543885X,1
106538,0380725703,8
106538,0345438019,10
106538,0380892847,5
106553,0452280818,1
106553,0380792745,1
106553,0452277337,6
106553,0553375407,8
106553,0380816555,10
106553,0380725231,10
106553,0397306938,10
106583,0446310786,1
106583,0553293400,7
106583,0441004326,7
106583,0671877968,3
106583,0671695320,7
106614,0671027360,1
106632,0553579754,1
106632,0440219337,5
106682,0064400816,1
106682,0440201969,9
106682,0440498058,10
106768,1580631606,8
106768,0452279615,9
106768,0439064872,7
106768,0425172996,7
106768,0451184963,9
106768,0375504397,10
106768,0385333781,7
106768,0425105334,9
106768,0679444815,6
106768,0425164349,10
106768,0451160525,8
106768,0451168089,9
106768,0451197968,7
106768,0439139597,9
106768,0743213165,8
106768,0440180295,9
106768,0439136369,8
106768,0452279623,10
106768,0440206154,5
106768,0452279178,9
106803,8427908040,10
106803,0805012478,10
106816,034535947X,1
106816,0671250671,1
106816,0553565915,7
106816,0679448594,7
106816,1882723007,8
106816,0060975849,7
106816,0679721037,8
106816,0553279726,8
106821,0440213991,1
106821,0394720288,5
106821,0812534085,10
106821,038079487X,7
106821,0679771468,7
106845,067973743X,1
106845,038531177X,1
106845,0312119240,8
106845,0060959037,9
106845,0451192990,7
106845,0385498802,8
106845,0812574923,8
106845,0451193008,8
106846,038082101X,7
106846,0375705856,7
106846,0449003981,1
106846,0440236673,6
106846,0440235596,5
106848,0446608955,1
106848,0425152367,6
106848,0689817851,7
106848,0440235502,9
106848,0553213423,9
106849,0451194861,1
106849,044651506X,1
106849,0671024248,10
106849,0425147622,10
106849,0425128164,10
106849,0451181379,10
106849,0425147517,10
106849,0345384350,10
106849,067102423X,10
106849,0553297260,10
106849,0380718332,10
106849,0380717018,10
106849,0878573410,10
106849,1878424319,10
106849,0451402391,10
106849,0380719185,10
106849,0451188462,10
106849,0425163407,10
106849,0425104346,10
106849,0449911020,1
106849,0931432820,10
106849,0399145087,10
106849,0553582747,10
106849,0743212002,8
106849,0684801280,10
106849,0380977400,1
106849,0345415000,10
106849,0553295772,10
106849,0425169863,10
106849,0553267701,10
106849,0425154092,10
106849,0345384466,10
106849,0425142485,10
106849,0684835959,10
106849,0671250671,10
106862,0316785644,7
106862,0449006972,9
106862,0374100128,9
106862,0671038184,1
106862,0609607944,7
106862,0141001828,8
106874,038082101X,1
106874,0441304834,5
106874,0786868015,7
106893,0099366517,8
106893,0349107688,4
106893,0446670014,1
106893,0349102147,4
106893,0345384466,6
106893,0571142745,6
106893,0099521016,8
106893,0140276904,1
106893,0747405689,5
106893,0099744414,8
106893,0349105715,5
106893,0349103232,6
106893,190315510X,1
106893,0006550789,1
106893,1860461670,6
106893,0552996181,7
106893,0349101779,6
106893,0140272658,5
106893,0575400951,1
106893,0330328743,7
106893,0006742939,8
106895,0060915544,1
106895,0385497091,7
106895,0804119120,2
106895,014023828X,6
106895,0449003701,3
106895,0345443284,6
106946,0767902890,10
106946,0804106304,9
106946,0465014909,5
106946,0805042024,9
106946,067173914X,8
106946,0140250948,8
106946,0553274325,7
106950,0345368959,5
106950,0345409973,8
106950,0345362861,9
106950,0441006256,8
106950,0345369335,7
106950,0345424603,9
106950,0441001416,8
106950,0345339495,7
106950,0446601241,8
106950,0441003389,8
106954,2070369390,1
106954,2246376319,1
106954,2290303054,8
106954,2070366073,7
106954,2226070109,10
106954,2253004243,7
106988,0140256369,1
106988,8817125539,1
106988,0374522839,1
106988,0679731210,3
106988,0385499345,4
106988,078580871X,7
106988,0060901918,8
106988,0609600788,5
106988,157062187X,8
107021,0451197747,1
107021,1551667827,1
107021,0671868713,1
107021,038542017X,1
107021,0553569902,1
107021,0515129224,1
107021,0380756234,1
107021,1558746463,1
107021,0553561618,1
107021,0821762516,9
107021,0446600741,3
107021,0440225558,5
107021,0446605581,9
107021,0553290533,9
107021,0684196387,9
107021,0345425588,6
107021,0312976275,9
107021,0553574574,9
107021,0515124524,6
107021,0515124214,8
107021,0821764527,7
107021,037379018X,6
107021,1551668637,7
107021,0312966970,9
107021,0679751602,9
107021,1575666065,9
107021,0312971346,9
107042,3453124294,8
107044,0441790348,1
107044,0446605158,8
107044,0943151163,10
107044,0345350804,8
107044,1560974273,9
107044,0425158640,8
107044,0349101779,9
107073,0375707972,1
107073,0671027360,10
107099,067976657X,7
107099,0684867974,6
107099,0451184963,1
107099,0553569635,8
107099,0140442979,8
107099,0679752471,1
107099,0679772898,10
107103,0345404319,1
107103,0312195516,9
107208,0399230033,10
107208,038079487X,9
107208,0679762698,7
107208,0684833395,10
107208,0345361792,10
107214,0743202295,1
107214,0380762951,4
107214,0967370167,5
107214,0767900383,9
107214,0062512668,2
107214,0670858692,8
107234,0345409973,1
107234,0312961324,1
107234,0451177010,6
107234,0812515617,5
107234,0446606324,5
107234,0312144512,10
107234,0446602485,4
107234,0446603805,5
107234,0445406518,5
107244,0446365505,1
107244,0380708388,1
107244,0060177217,1
107244,0380716550,1
107244,0451202317,1
107244,0446357421,1
107244,0140440100,1
107244,0842321934,1
107244,0446360589,1
107244,0425133540,1
107244,0064400018,1
107244,0486272788,1
107244,0061093343,1
107244,0449227545,1
107244,0553271636,10
107244,006108199X,10
107244,0553279912,10
107244,0307021106,10
107244,0345380371,9
107244,0553211285,10
107244,0345402871,8
107244,0345402308,9
107244,0553280341,10
107244,0345353145,9
107244,0440211727,10
107244,0515090506,10
107244,1853260169,9
107244,0425144372,9
107244,0380807866,10
107244,0446608890,10
107244,0553569074,10
107244,0307001164,9
107244,0440225701,10
107244,1551668386,8
107244,0425121259,8
107244,0671741209,9
107244,044922046X,10
107244,0671004549,9
107244,0307119610,9
107258,0140151028,6
107258,0763616052,7
107258,0440944597,1
107258,0671003755,4
107258,0743203631,4
107258,0452264464,6
107258,0439101344,8
107258,0451163753,8
107258,0140185216,1
107258,0553295691,7
107258,0553272535,9
107258,0395683297,10
107258,0679732764,9
107258,0395835852,7
107258,0440993717,8
107270,3499227770,1
107270,3518406841,10
107270,351836605X,10
107270,3442425972,7
107270,3518100734,8
107270,0449219364,8
107270,3499151499,3
107270,0525945938,7
107283,0345404475,8
107283,0385494246,8
107288,0345334531,1
107288,0375401601,8
107288,0452281458,6
107288,155874262X,5
107288,0345396936,9
107301,0747272522,1
107301,1853260622,1
107301,0679731369,1
107301,0449221180,1
107301,0671041789,1
107301,1853811262,1
107301,0140620109,1
107301,1582341656,1
107301,0679783571,10
107301,0385484518,9
107301,0060976845,10
107301,0099771519,10
107301,0449223612,9
107301,1857027051,7
107301,0156005891,6
107301,0385720114,7
107301,0553270060,5
107301,0553280341,8
107301,0064400018,7
107301,0553284789,7
